ipaddress,demandbase_sid,company_name,page,referrer,user_agent,city,country,timestamp,date_time
66.102.8.194,,,http://indexes.ftserussell.com/sustainability-and-esg-solutions/?utm_source=dbm&utm_medium=300x250&content=218600422&utm_campaign=alwayson18,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,US,1526569576,5/17/18 15:06
66.102.8.222,,,http://indexes.ftserussell.com/sustainability-and-esg-solutions/?utm_source=dbm&utm_medium=300x250&content=218600422&utm_campaign=alwayson18,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,US,1526569576,5/17/18 15:06
199.166.14.245,62481418,ScotiaMcLeod Inc,https://www.ftserussell.com/research,https://www.ftserussell.com/index-series/index-spotlights/smart-beta-factor-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Barrie,CA,1526569582,5/17/18 15:06
68.146.195.123,,,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,CA,1526569591,5/17/18 15:06
122.173.94.197,,,http://www.ftserussell.com/blog/us-reits-its-not-just-about-interest-rates?utm_source=twitter&utm_medium=social&utm_term=15may2018&utm_content=&utm_campaign=blog,https://t.co/cYbh7t7qCA?amp=1,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5 Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",,IN,1526569591,5/17/18 15:06
199.166.14.245,62481418,ScotiaMcLeod Inc,https://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Barrie,CA,1526569594,5/17/18 15:06
151.231.181.56,,,http://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,GB,1526569595,5/17/18 15:06
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-introduces-ftse4good-tip-taiwan-esg-index,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569595,5/17/18 15:06
151.231.181.56,,,http://www.ftse.com/products/indices/uk?_ga=2.5781946.861224774.1526569603-22408555.1526569603,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,GB,1526569607,5/17/18 15:06
69.191.211.216,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526569607,5/17/18 15:06
151.231.181.56,,,http://www.ftse.com/products/indices/uk?_ga=2.5781946.861224774.1526569603-22408555.1526569603,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,GB,1526569610,5/17/18 15:06
90.155.123.113,18304937,W. & R. Barnett Ltd,http://www.ftserussell.com/files/press-releases/ftse-uk-index-series-quarterly-review-march-2018,http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=2ahUKEwjb1-T1go3bAhVJLsAKHUMHDMoQFjABegQIARAw&url=http%3A%2F%2Fwww.ftserussell.com%2Ffiles%2Fpress-releases%2Fftse-uk-index-series-quarterly-review-march-2018&usg=AOvVaw0yFX-nFVOLxBInz24rmJyZ,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Belfast,GB,1526569614,5/17/18 15:06
69.191.211.217,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526569621,5/17/18 15:07
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indexmenu?scrollToSection=Sustainable_Investment,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526569624,5/17/18 15:07
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indexmenu?scrollToSection=Sustainable_Investment,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526569628,5/17/18 15:07
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse4good-15th-anniversary-celebrated-new-sustainable-investment-launches,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569638,5/17/18 15:07
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/research/targeting-risk-smart-beta-indexes,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569641,5/17/18 15:07
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/straits-times-index-sti-quarterly-review-q42016,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569643,5/17/18 15:07
109.152.204.52,,,http://www.ftse.com/products/indices/uk,https://www.google.co.uk/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,GB,1526569644,5/17/18 15:07
109.152.204.52,,,http://www.ftse.com/products/indices/uk,https://www.google.co.uk/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,GB,1526569645,5/17/18 15:07
12.148.183.22,76260666,Northern Trust Bank,http://www.ftse.com/products/russell-index-values?%20ga=1.265684747.582429297.1449085262,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Chicago,US,1526569646,5/17/18 15:07
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-russell-launches-ftse-women-boards-leadership-index-series,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569648,5/17/18 15:07
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/global-sales-ratio-global-and-domestic-firms,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569650,5/17/18 15:07
12.148.183.22,76260666,Northern Trust Bank,http://www.ftse.com/products/russell-index-values?%20ga=1.265684747.582429297.1449085262,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Chicago,US,1526569655,5/17/18 15:07
80.87.25.98,122882133,The Marketers Forum Ltd,http://www.ftse.com/products/indices/f4g-esg-ratings,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36",London,GB,1526569656,5/17/18 15:07
80.87.25.98,122882133,The Marketers Forum Ltd,http://www.ftse.com/products/indices/f4g-esg-ratings,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36",London,GB,1526569664,5/17/18 15:07
216.238.129.1,427654,Bridgewater Associates LP,http://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",Westport,US,1526569665,5/17/18 15:07
170.148.215.156,61131136,JPMorgan Chase Bank NA,http://www.ftserussell.com/files/press-releases/ftse-uk-index-series-quarterly-review-december-2015,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",London,GB,1526569667,5/17/18 15:07
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526569669,5/17/18 15:07
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526569672,5/17/18 15:07
216.238.129.1,427654,Bridgewater Associates LP,http://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",Westport,US,1526569673,5/17/18 15:07
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/index-series/index-linked-products/ftse-russell-etfs?utm_source=Indexmadesimple&utm_medium=researchpaper&utm_term=4may2017&utm_content=&utm_campaign=usequity,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569679,5/17/18 15:07
165.125.176.14,1274211,Aon Group Inc,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution,https://www.google.com/,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,Chicago,US,1526569681,5/17/18 15:08
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/press-releases?body_value=&page=11,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569698,5/17/18 15:08
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog/index-idea-new-ftse-russell-china-transition-indexes-measure-rapidly-growing-chinext-segment,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569698,5/17/18 15:08
86.130.45.90,,,http://www.ftse.com/products/indices/careers,http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwiHzdqkg43bAhVRPsAKHSBIDiUQFjAAegQIARAr&url=http%3A%2F%2Fwww.ftse.com%2Fproducts%2Findices%2Fcareers&usg=AOvVaw0fsB9xEa9w1Hot1IcI2uUA,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,GB,1526569701,5/17/18 15:08
69.191.211.218,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526569701,5/17/18 15:08
86.130.45.90,,,http://www.ftse.com/products/indices/careers,http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwiHzdqkg43bAhVRPsAKHSBIDiUQFjAAegQIARAr&url=http%3A%2F%2Fwww.ftse.com%2Fproducts%2Findices%2Fcareers&usg=AOvVaw0fsB9xEa9w1Hot1IcI2uUA,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,GB,1526569704,5/17/18 15:08
193.104.63.62,62276135,Schroder Investment Management UK Ltd,http://www.ftserussell.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",Ipswich,GB,1526569711,5/17/18 15:08
193.104.63.62,62276135,Schroder Investment Management UK Ltd,http://www.ftserussell.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",Ipswich,GB,1526569717,5/17/18 15:08
193.104.63.62,62276135,Schroder Investment Management UK Ltd,http://www.ftserussell.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",Ipswich,GB,1526569719,5/17/18 15:08
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog?page=2&tids=89,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569728,5/17/18 15:08
193.104.63.62,62276135,Schroder Investment Management UK Ltd,http://www.ftserussell.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",Ipswich,GB,1526569728,5/17/18 15:08
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/about-us/governance,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569738,5/17/18 15:08
38.103.148.98,63243298,Imperial Capital LLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.52895080.1994197112.1498729543-1682800680.1498729543,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Whitefish,US,1526569744,5/17/18 15:09
50.235.218.34,107353422,Fidelity Deposit & Disc Bank,http://www.ftserussell.com/index-series/index-tools/russell-index-performance-calculator,https://www.bing.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Dunmore,US,1526569755,5/17/18 15:09
192.176.203.10,114279008,Capgemini UK,http://www.ftse.com/analytics/AAAP,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",Woking,GB,1526569765,5/17/18 15:09
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/ftse-uk-index-series-quarterly-review-december-2016,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569767,5/17/18 15:09
192.176.203.10,114279008,Capgemini UK,http://www.ftse.com/analytics/AAAP,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",Woking,GB,1526569772,5/17/18 15:09
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog/implications-china-shares-global-inclusion,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569786,5/17/18 15:09
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/ftsetmx,https://www.google.ca/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569788,5/17/18 15:09
167.181.12.171,120294900,SunTrust,http://www.ftserussell.com/,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Atlanta,US,1526569788,5/17/18 15:09
193.104.63.60,62276135,Schroder Investment Management UK Ltd,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/first-small-cap-indexes?gclid=EAIaIQobChMI-8TtzION2wIV10AbCh0BNgdjEAAYASAAEgIgUfD_BwE,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",Ipswich,GB,1526569791,5/17/18 15:09
38.142.18.242,8334706,Zacks Investment Research Inc,http://www.ftse.com/products/indices/russell-us?_ga=1.53921642.390439216.1449072003,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Chicago,US,1526569793,5/17/18 15:09
170.148.215.156,61131136,JPMorgan Chase Bank NA,http://www.ftserussell.com/files/press-releases/ftse-uk-index-series-quarterly-review-september-2017,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",London,GB,1526569795,5/17/18 15:09
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/ftsetmx,https://www.google.ca/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569796,5/17/18 15:09
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526569797,5/17/18 15:09
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/Methodologies,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569799,5/17/18 15:09
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/Methodologies,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569800,5/17/18 15:10
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/press-releases?body_value=&page=13,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569801,5/17/18 15:10
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526569805,5/17/18 15:10
38.142.18.242,8334706,Zacks Investment Research Inc,http://www.ftse.com/products/indices/russell-us?_ga=1.53921642.390439216.1449072003,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Chicago,US,1526569806,5/17/18 15:10
69.191.211.215,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526569808,5/17/18 15:10
167.181.12.171,120294900,SunTrust,http://www.ftserussell.com/index-series/index-spotlights/listed-real-estate,http://www.ftserussell.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Atlanta,US,1526569809,5/17/18 15:10
82.40.203.123,,,http://www.ftserussell.com/,,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,GB,1526569810,5/17/18 15:10
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526569813,5/17/18 15:10
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/MethodologiesHome,http://www.ftse.com/products/FTSETMX/Home/MultiDealerPricing,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569821,5/17/18 15:10
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/MultiDealerPricing,http://www.ftse.com/products/FTSETMX/Home/Methodologies,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569821,5/17/18 15:10
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/MultiDealerPricing,http://www.ftse.com/products/FTSETMX/Home/Methodologies,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569823,5/17/18 15:10
206.47.191.83,29363767,Central 1 Credit Union,http://www.ftse.com/products/FTSETMX/Home/MethodologiesHome,http://www.ftse.com/products/FTSETMX/Home/MultiDealerPricing,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526569825,5/17/18 15:10
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/research/rise-factor-investing,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569838,5/17/18 15:10
41.63.3.2,123181958,Copperbelt University,http://www.ftserussell.com/index-series/index-series,https://www.google.co.zm/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,ZM,1526569839,5/17/18 15:10
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/index-series/index-spotlights/smart-beta-factor-indexes,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526569846,5/17/18 15:10
170.48.2.182,206865,Cigna Corporation,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Bloomfield,US,1526569856,5/17/18 15:10
63.66.112.5,,,http://www.ftserussell.com/because-markets-change-infographic,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,US,1526569857,5/17/18 15:10
34.234.100.245,,,http://www.ftse.com/products/indices/esg?utm_source=pardot&utm_medium=email&utm_term=16may18&utm_content=&utm_campaign=esg,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,US,1526569859,5/17/18 15:10
170.48.2.182,206865,Cigna Corporation,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Bloomfield,US,1526569861,5/17/18 15:11
34.234.100.245,,,http://www.ftse.com/products/indices/esg?utm_source=pardot&utm_medium=email&utm_term=16may18&utm_content=&utm_campaign=esg,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,US,1526569862,5/17/18 15:11
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftse.com/products/indexmenu,http://www.ftse.com/products/indices/Russell-US-High-Efficiency-Defensive,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; InfoPath.3),London,GB,1526569865,5/17/18 15:11
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftse.com/products/indexmenu,http://www.ftse.com/products/indices/Russell-US-High-Efficiency-Defensive,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; InfoPath.3),London,GB,1526569868,5/17/18 15:11
90.220.37.48,,,http://www.ftse.com/analytics/factsheets/Home/ConstituentsWeights,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,GB,1526569872,5/17/18 15:11
65.205.78.6,59014,Dr Pepper Seven Up Inc,http://www.ftserussell.com/research-insights/education-center/calculating-index-values,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Plano,US,1526569879,5/17/18 15:11
90.220.37.48,,,http://www.ftse.com/analytics/factsheets/Home/ConstituentsWeights,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,GB,1526569879,5/17/18 15:11
170.48.2.182,206865,Cigna Corporation,http://www.ftse.com/products/indices/russell-us?_ga=2.30343167.1912436087.1526569842-1679317295.1526569842,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/russell-us-market-cap-indexes,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Bloomfield,US,1526569882,5/17/18 15:11
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftse.com/products/indices/geo-exposure,http://www.ftse.com/products/indexmenu,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; InfoPath.3),London,GB,1526569884,5/17/18 15:11
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftse.com/products/indices/geo-exposure,http://www.ftse.com/products/indexmenu,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; InfoPath.3),London,GB,1526569884,5/17/18 15:11
78.144.205.62,,,http://www.ftse.com/products/indices/gilts,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36",,GB,1526569889,5/17/18 15:11
34.231.157.157,3617,IBM Corporation,http://www.ftse.com/products/indices/esg?utm_source=pardot&utm_medium=email&utm_term=16may18&utm_content=&utm_campaign=esg,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",Armonk,US,1526569891,5/17/18 15:11
34.231.157.157,3617,IBM Corporation,http://www.ftse.com/products/indices/esg?utm_source=pardot&utm_medium=email&utm_term=16may18&utm_content=&utm_campaign=esg,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",Armonk,US,1526569891,5/17/18 15:11
